date,message,retweets
2019-05-18 14:03:14,"Snapshot of Cash flow algo (Cyan), smoothed out on $ES_F $SPY $SPX. Notice, as price divergence down in the AM, cas\xe2\x80\xa6 https://t.co/oX3k6A56PW'",0
2019-05-18 14:02:21,"b""@StockBoardAsset Right on point. 4HR ... bearish. Would be interesting to see if this is cracked, won't be easy. Do\xe2\x80\xa6 https://t.co/p7hSwJRcI7""",0
2019-05-18 14:01:33,"For those that complain about backtesting, I hate to break it to you but ANY analysis you do is backward looking. $SPX'",0
2019-05-18 13:59:36,$SPX with 96% companies reporting Q1 earnings. Here are the last 5 quarters of data.\n  \nQ1:\n Sales up 5.9% from Q1\xe2\x80\xa6 https://t.co/42kbPUN5tA',4
2019-05-18 13:59:32,How #HedgeFunds are positioned in futures. $TNX $TYX $SPX $RUT $NDX $VIX $GLD $EUR $USD $WTI https://t.co/gM7ga4UA8W https://t.co/v8ooQQT5q6',5
2019-05-18 13:58:18,$100K in 365 Days Challenge - COMING SOON!\n\nMy goal is to reach a #profit of $100K in next 12 months. More informat\xe2\x80\xa6 https://t.co/5L9KaDl633',0
2019-05-18 13:52:30,$SPX analysts extremely bullish on Q4 earnings upgrade to drive up higher index price. Our macro models suggests a\xe2\x80\xa6 https://t.co/BQSaJNwJxt',0
2019-05-18 13:48:02,$SPY - Stocks For The Long Run? LOL https://t.co/i6lFJXmxKs $SPX',4
2019-05-18 13:44:41,"Fed cuts have always been good for Bears, always!\n\n#Nifty #SPX https://t.co/YMrls6O47s'",0
2019-05-18 13:42:51,@IronEconomist @LucioMM1 @CliffordAsness SPX is free float weighted. Any index that uses a true market cap weightin\xe2\x80\xa6 https://t.co/l0yOTIVgRw',0
2019-05-18 13:37:10,2011-12 SPx Spectrum 89 Ryan Miller Patch 12/15: $12.99 End Date: Saturday May-18-2019 7:36:25 PDT Buy It Now for o\xe2\x80\xa6 https://t.co/gsS34ZcLgJ',0
2019-05-18 13:36:04,Losses are inevitable. You won\xe2\x80\x99t know that before taking a trade. Cutting them fast is the only better way to manag\xe2\x80\xa6 https://t.co/RA6nbgEYbq',0
2019-05-18 13:35:31,Going home &amp; starting a new life full of abuse https://t.co/K6O05A5Wd0 $SPX $FXI #forex $DXY https://t.co/uwFcZW7dQM',0
2019-05-18 13:26:48,First two consecutive down weeks since the end of December. $SPX https://t.co/rMEobqlKRm',9
2019-05-18 13:25:58,Investors Party Like It\xe2\x80\x99s 1999: Stock Market Top or Breakout? - https://t.co/AzzwbE9B5K  $SPX $NYA',11
2019-05-18 13:25:27,Weekly Sample Portfolio Update - Week 20 \xe2\x80\x94 Steemit https://t.co/qXDbrMSbZ4\n\n$ES_F $NQ_F $ZB_F $SPX $RUT $AAPL $NFLX\xe2\x80\xa6 https://t.co/0nrFzlSVHJ',1
2019-05-18 13:24:10,"b""SocGen recommends 'bluest of Blue Chip' stocks to out perform $SPX , MSCI World, etc. as small domestic companies h\xe2\x80\xa6 https://t.co/lsZ9rbx7PU""",0
2019-05-18 13:19:35,The All Investable Screen also trailed the -0.8 percent SPX return this week by -3.3 percent.',0
2019-05-18 13:16:18,Some fantastic strikes on the Thatcham Tornadoes SPX Speedshot this morning ...\n\nFastest U8s - Max (@UpTheAsh1) and\xe2\x80\xa6 https://t.co/ga37a3k0dS',0
2019-05-18 13:15:19,"@siber88 @DogWagging @res114 I expect DOW/SPX to continue rallying, but Gold to rally more, and Silver even more, s\xe2\x80\xa6 https://t.co/Rg4SJmDQgX'",0
2019-05-18 13:09:01,S&amp;P 500 | $XLK/SPX | $SPX500 $USD\n\nXLK Relative 051819\n\nLong or short it on WCX: https://t.co/QPvu33G3no https://t.co/mnIBhz2UN6',0
2019-05-18 13:08:39,$SPY $SPX Simply stuck in a narrow range here.  Textbook example of price memory.  Perhaps we are working on the ha\xe2\x80\xa6 https://t.co/XL5ApyQtZH',10
2019-05-18 13:08:02,S&amp;P 500 Stocks At X-Day High [17-May]:\n\n5-Day:  21% \xe2\x87\xa9 \xe2\x96\xba https://t.co/DqmNkSEm1j\n10-Day: 12% \xe2\x87\xa9 \xe2\x96\xba\xe2\x80\xa6 https://t.co/2ArAq5Sj3l',0
2019-05-18 13:05:07,Momentum Model in Cash &amp; Trend score 8%. Weekly Risk score 53% (prev. 100%) Breadth score remains at 0% $STUDY\xe2\x80\xa6 https://t.co/FILJXQLLM1',0
2019-05-18 12:51:28,Happening Today:\nVision Screening for Kids \nSPX Job Fair \nSee flyers \xe2\xac\x87\xef\xb8\x8f for more info!\n#goldsboronc #hiring\xe2\x80\xa6 https://t.co/gqi7dTfUwI',0
2019-05-18 12:49:16,"b""@hmeisler These ratios are all interesting,  in that if they outperform $SPX vs. We are looking at new ATH'S for $SPX too \xf0\x9f\x98\x81\xf0\x9f\x8c\x9e""",0
2019-05-18 12:42:01,S&amp;P 500 | $XLU/SPX | $SPX500 $USD\n\nXLU Relative Tactical 051819\n\nLong or short it on WCX: https://t.co/QPvu33G3no https://t.co/zMlJxaeihD',0
2019-05-18 12:30:19,"All our technical analysis for EURUSD, USDJPY, SPX, AAPL, Gold, etc, in one single section: https://t.co/9bhBTWHSun'",1
2019-05-18 12:29:52,$SPX $QQQ $VIX $TLT $HYG $GLD $XLF $C $BAC $XHB $AAPL $RUT #FOMC understands the new inflation paradigm is one they\xe2\x80\xa6 https://t.co/8U3pqitdKS',1
2019-05-18 12:24:01,S&amp;P 500 | $IGF/SPX | $SPX500 $USD\n\nIGF Relative Tactical 051819\n\nLong or short it on WCX: https://t.co/QPvu33G3no https://t.co/PD1G8Wr3gz',0
2019-05-18 12:19:04,$SPX STRONG BUY SIGNAL \xf0\x9f\x98\x88 https://t.co/NVTvQtT0Iz',1
2019-05-18 12:16:51,YTD Performance: S&amp;P 14.07%|DOW 10.44%|Nasdaq 17.80%|Russell 13.88%|US Dollar 2.18%|Gold -.44%|Bitcoin 88.60%| Oil\xe2\x80\xa6 https://t.co/vfw3i271Kw',3
2019-05-18 12:15:14,Here are the most notable #earnings releases for this upcoming trading week ahead! Drop by the thread and let us kn\xe2\x80\xa6 https://t.co/gSWl6rzgzg',0
2019-05-18 12:14:43,"b""What #stocks are hitting your radar this weekend? Is there an interesting chart setup that's got your attention? Ea\xe2\x80\xa6 https://t.co/MYkihGDueA""",0
2019-05-18 12:13:56,"b""It's a new week, fresh start #traders! What is on your radar for next week? Come drop by our main weekly market dis\xe2\x80\xa6 https://t.co/azK69qnKBa""",0
2019-05-18 12:11:23,"b""Congratulations to our weekly stock picking winner for this past week, stock1234! \xf0\x9f\x98\x8e Join us for next week's stock p\xe2\x80\xa6 https://t.co/zLk4U7Zesl""",0
2019-05-18 12:10:36,$SPX Max Pain is 2810.00 for maturity 06/21/2019. #maxpain #options https://t.co/WD1oHDBR8h https://t.co/BIriKPXF2X',0
2019-05-18 12:10:27,"b""Congratulations to our daily stock picking winner for Friday, emmett kelly! \xf0\x9f\x98\x8e Join us for Monday's daily stock pick\xe2\x80\xa6 https://t.co/RpRizkzOg5""",0
2019-05-18 12:08:55,"$IWM vs $SPX Spread.\n\nConvergence trade, anyone? https://t.co/gSNqGx5Gg3'",0
2019-05-18 12:04:56,"$SPX weekly Chart down 0.76% for week ""Stalemate"" held above the 2800 level and 20 sma remains below the 10 sma 287\xe2\x80\xa6 https://t.co/LlTW3cCBL7'",0
2019-05-18 12:03:06,$GOOGL $EFX $SCHW $CMG $SPX:\n\nAl Gore Keeps Beating the Market:\n\nhttps://t.co/GueKPYHX9t',0
2019-05-18 11:51:33,$SPX Eagles Fly to the Nest Today 11:00 AM EST https://t.co/GNo0quDNtg',0
2019-05-18 11:50:36,@Timeless_Crypto Very possible my friend \xe2\x80\xa6. I based my number on #SPX behavior in the past three weeks. The coming\xe2\x80\xa6 https://t.co/44hkWVNjfX',0
2019-05-18 11:49:21,@Amie_spx Thanks amie \xf0\x9f\xa5\xb0',0
2019-05-18 11:39:01,S&amp;P 500 | $QQQ/SPX | $SPX500 $USD\n\nQQQ Relative 051819\n\nLong or short it on WCX: https://t.co/QPvu33G3no https://t.co/siQef3p8ma',0
2019-05-18 11:33:01,S&amp;P 500 | $IWM/SPX | $SPX500 $USD\n\nIWM Relative 051819\n\nLong or short it on WCX: https://t.co/LIT6SbMStM https://t.co/LQgXGqIAo4',0
2019-05-18 11:32:45,@BLight1911 Heh. I think he wanted to say S&amp;P 500 but added the $ reflexively. Not sure  many high schoolers would know \xe2\x80\x9cSPX.\xe2\x80\x9d',0
2019-05-18 11:28:11,"$CPCE 5-d avg at 0.75. Some good lows and bounce points in $SPX but also some bad fails. On its own, not especially\xe2\x80\xa6 https://t.co/f7wZ9Vlbnv'",1
2019-05-18 11:27:01,S&amp;P 500 | $MDY/SPX | $SPX500 $USD\n\nMDY Relative Tactical 051819\n\nLong or short it on WCX: https://t.co/73Lclt8ZvY https://t.co/FRvEMbyx1o',0
2019-05-18 11:26:41,GLD/SPX ratio #GOLD #Silver #SPX https://t.co/ToGP6f9G4Q',3
2019-05-18 11:22:03,$SPX $DJIA $COMP $RUT:\n\nCrowd psychology says this \xe2\x80\x98fool\xe2\x80\x99s rally\xe2\x80\x99 in stocks could fool bears:\n\nhttps://t.co/Qiki1kpL84',0
2019-05-18 11:15:25,"Hi all, \n\nAnother interesting week with a tricky ending!\n\nMy reading of #SPX indicates that Wave 3 has started and\xe2\x80\xa6 https://t.co/oKjxAb78ZS'",0
2019-05-18 11:14:00,@blackmadonnachi I cannot love this enough. \xf0\x9f\x99\x8c I just imagined at least 5 people who would say this exact thing. Ohh\xe2\x80\xa6 https://t.co/EB2LdyBxHr',0
2019-05-18 11:13:40,Friday was Day 5 from $CPCE 0.8. $SPX did not close higher and R/R was bad. Notable as $CPCE was 0.81 yesterday. See thread',0
2019-05-18 11:11:45,The Physical Oil Market Is Saying We Are About To See The Largest Crude Storage Draw Since 2011\xe2\x80\xa6 https://t.co/JTRUxjKOoW',0
2019-05-18 11:10:29,@emily_mcmahon55 Just look at your finger \xf0\x9f\x98\x8d',0
2019-05-18 11:09:01,S&amp;P 500 | $BJK/SPX | $SPX500 $USD\n\nBJK Relative Tactical 051819\n\nLong or short it on WCX: https://t.co/73Lclt8ZvY https://t.co/dj7uLdVorO',0
2019-05-18 11:07:31,S&amp;P 500 Stocks With Daily RSI Below 30 [17-May]:\n\n5-Day:  19% \xe2\x87\xa7 \xe2\x96\xba https://t.co/fZs6UoRJYD\n10-Day: 15% \xe2\x87\xa7 \xe2\x96\xba\xe2\x80\xa6 https://t.co/K1P7XPWNls',0
2019-05-18 11:05:33,Technically Speaking For May 13-17; This Rally Looks Like A Head-Fake https://t.co/2Hri4FjhUJ \n\n$DAX $SPX $QQQ $DIA\xe2\x80\xa6 https://t.co/pNnB7gphdB',0
2019-05-18 11:03:24,Are Stock Bears Finally Going To Have Their Day In The Sun? Consistently brilliant #Thankyou Chris Ciovacco\xe2\x80\xa6 https://t.co/c0DNgMpssh',0
2019-05-18 11:01:48,"After two exercises, Im exhausted \xf0\x9f\x98\xa5'",0
2019-05-18 10:46:14,"$GOLD , $USDJPY and $SPX will be on our table for the coming week on TFAL-SIGNALS  , $EURGBP is close to hit the fi\xe2\x80\xa6 https://t.co/aj8skPVNI",0
2019-05-18 10:36:34,2005-06 SPx Winning Materials WM-SL Martin St Louis Tampa Bay Lightning St. Card: $15.73 End Date: Saturday May-18-\xe2\x80\xa6 https://t.co/MSktbNxNXm',0
2019-05-18 10:29:38,Welcome to Gainers House. Join to get gaining alerts @ https://t.co/iBtJJ1SPzK\n\n#StockMarket #Markets #Investing\xe2\x80\xa6 https://t.co/plvaQmF3CT',0
2019-05-18 10:22:58,#SPX go short https://t.co/1bdNLX4zdE',0
2019-05-18 10:15:42,WestPacific Weekly Market Forecaster Newsletter goes out Sunday.  $SPX and what is next.  Checking into all the Osc\xe2\x80\xa6 https://t.co/PK7f0S5ZuK',0
2019-05-18 10:08:40,@GioSaccatar @HubesFono $SPX: Also observing closely the behaviour after this small may options expiry. 2011 we fou\xe2\x80\xa6 https://t.co/oxxJGP01j2',0
2019-05-18 10:04:35,@davthewave But it is so predictable if I were they I will do it for double bottom or so... But always against the\xe2\x80\xa6 https://t.co/fmA34uPNn,0
2019-05-18 09:59:50,$SPX Sunday gap up or gap down?  #spx #tradingmindset https://t.co/oa977WiFFH',0
2019-05-18 09:59:49,".@sspencer_smb Thx, Steven: Friday everything fit together in $SPX (CFD): 3 waves, #MMO, a wedge consolidation, a p\xe2\x80\xa6 https://t.co/SOnICz1h0G'",0
2019-05-18 09:55:22,\xe2\x96\xb6\xef\xb8\x8e Even Harvard Is Now Teaching Personal Finance https://t.co/CKgB4Ociou $SPX $SPY $ES_F $IWM $VIX #tradetalks',0
2019-05-18 09:45:54,Subscriber Update:\n\nStock Market Valuation\nStock Market Short-Term Forecast\nStock Market Long-Term Forecast\nStock M\xe2\x80\xa6 https://t.co/BeG0JJUfsj',0
2019-05-18 09:44:03,$HD $SPX:\n\nWhat to Expect From Home Depot Earnings:\n\nhttps://t.co/VKsq1W7Uh5',0
2019-05-18 09:43:30,"For the Last Few Years, Equity Markets Have Been Leading Bond #Markets\n\nOne market leads the other: the securities\xe2\x80\xa6 https://t.co/Tz5Cwi6AyF'",0
2019-05-18 09:35:23,"$SPX my bias for next week is bearish and I think there will be an impulsive selloff, every level between 2851 and\xe2\x80\xa6 https://t.co/cuzHtZKNbG'",0
2019-05-18 09:29:33,"Value Line Geo. Index testing support zone, HH on SPX (Oct. 18/May 19), no HH on XVG... https://t.co/3iPpAr7jST'",0
2019-05-18 09:25:50,S&amp;P to VIX Correlation\n\n#yahoofinance #Quandl #Options #OptionsTrading #SPX #SPY #VIX https://t.co/eoSzXucx63',0
2019-05-18 09:25:48,"Equity Only, Index Only &amp; Total Volume Put/Call Ratio\n\n#yahoofinance #CBOE #Options #OptionsTrading #SPX #SPY #VIX https://t.co/UOz3GUf9d1'",0
2019-05-18 09:21:31,SPX monthly: 3 HH on SPX pfice but 3 LH on DI+ &amp; 3HL on DI- ---&gt; MT bearish divergence https://t.co/d4yZ5jmlIh',0
2019-05-18 09:18:58,"In a rare case of divergence from $SPX, $Nifty looking strongly bullish while the $SPX took a turn from the escalat\xe2\x80\xa6 https://t.co/BN9rJAR8Li'",0
2019-05-18 09:17:10,"b""It's possible we saw the 20 week low on May 13,however SPX failed closing above the 10 dma in the last 2 days.I was\xe2\x80\xa6 https://t.co/TJCEweXOef""",0
2019-05-18 08:58:57,"b""Today's News  \nAll your news and financial data in one place, outstanding photographs  and music playlists\xe2\x80\xa6 https://t.co/LlKjPBrnv1""",0
2019-05-18 08:20:00,"Weekly Signals Update \xe2\x80\x93 May 20, 2019 [Premium Signals] https://t.co/33sv2M5GvS  $SPX $SPY $ES_F #trading #TradingSystem #quantitativetrading'",1
2019-05-18 08:13:23,What is your strategy in #biotech right\nnow ?\n$IBB $XBI $SPY $SPX $QQQ $XBI $IBB $SPY $SPX $QQQ $SGMO $AXGT $CLLS\xe2\x80\xa6 https://t.co/z7rWtgFw6l',0
2019-05-18 08:09:25,@DomenickBeskos I expect a 8-10 percent correction and it could start next week. Spx is pulling back and trade war\xe2\x80\xa6 https://t.co/cn8ynSjFnA',0
2019-05-18 07:47:28,$SPX $SPY $ES_F - This suggests higher prices https://t.co/hd0Z1BmD5W',1
2019-05-18 07:43:16,Irony - Defined for Scammers and Charlatans 101 :\nrealdollarfire = SCAM\n\nCourtesy of AlgoBox\xe2\x84\xa2 for NinjaTrader\n\xf0\x9f\x92\x94\xf0\x9f\x92\x94\xf0\x9f\x92\x94\xf0\x9f\x92\x94\xf0\x9f\x92\x94\xe2\x80\xa6 https://t.co/H8Xnm3z7iY',1
2019-05-18 07:40:04,Long or Short the $SPX index using Bitcoin. Go long or short! |https://t.co/Q8xV893z96',0
2019-05-18 07:39:07,Market hard hat has been revealed to investors $SPX $SPY with mega bullish case and downside targets set which will shock investors',0
2019-05-18 07:00:26,"Lol, heavens, No! Im not shorting #SXX\xf0\x9f\x98\x81\n\nPerhaps you mistook some other tweets for indices that I short eg #SPX??\xe2\x80\xa6 https://t.co/FslJLVMU5o'",0
2019-05-18 06:53:59,#Cheff34 #Mirai variant all in 4 #Python3 files is almost done!\n\nIt needs some road test \xf0\x9f\x98\x82\xf0\x9f\x92\xa5',0
2019-05-18 06:51:07,"@EconGlobal @CityIndexAus @CityIndex Yes indeed interestingly $SOXX underperformed the $SPX $NDX yesterday, down -1\xe2\x80\xa6 https://t.co/JX3dxDQJZL'",1
2019-05-18 06:50:46,@patrol_pancake Make do with spx',0
2019-05-18 06:26:13,BREAKING: Massive BOMBSHELL Just Dropped On Hillary! SMOKING GUN Just Found CHANGES EVERYTHING! https://t.co/Ya3mkGRS2E',0
2019-05-18 06:04:48,"US breakeven rates and crude oil (in yellow) have separated, has anyone have any comments? #crude #inflation #SPX https://t.co/RUvQqzok5X'",0
2019-05-18 05:42:08,@micahhyo Guilty. Looking at last hour $SPX option moves. https://t.co/BnRoQhnQ40',0
2019-05-18 05:21:05,"Are Stock Bears Finally Going To Have Their Day In The Sun?\n\nDetails, Charts, and Tables:\nhttps://t.co/85ofZ2ERAN\xe2\x80\xa6 https://t.co/4gYNpH8Hr7'",40
2019-05-18 05:21:01,S&amp;P 500 | $SPX500USD | $SPX500 $USD\n\n$SPX  May be getting ahead of myself here :) $SPY $SPX #trad...\n\nLong or short\xe2\x80\xa6 https://t.co/VhStI29wrm',0
2019-05-18 05:07:13,S&amp;P 500 Stocks At X-Day Low [17-May]:\n\n5-Day:  18% \xe2\x87\xa7 \xe2\x96\xba https://t.co/GqwWgLqBs5\n10-Day: 16% \xe2\x87\xa7 \xe2\x96\xba\xe2\x80\xa6 https://t.co/XVWuZyLRPo',0
2019-05-18 05:04:31,"b""on a related note, who's ready to arm wrestle me at SPX sporting mothman on my dome""",0
2019-05-18 04:54:53,"SPX Q1 EPS falls 0.5% YoY, much better than the -4.0% forecast. https://t.co/BZQwDjs4Ld'",2
2019-05-18 04:52:31,"SPX revenues grew 5.3% YoY in Q1, slightly better than expected https://t.co/mR2QTSND56'",2
2019-05-18 04:50:36,@RampCapitalLLC So $SPX will close higher 3x per week?',0
2019-05-18 04:37:28,"I keep thinking about that $SPX option trade on Wednesday.  It was just over 800 dollars profit in one trade, from\xe2\x80\xa6 https://t.co/OsPtdDCWdo'",0
2019-05-18 04:15:11,SPx.   More downside Monday/Tuesday',0
2019-05-18 04:07:56,Keep calm and stay the course?\nA weekend ahead to make some $SPX $QQQ $RUT thoughts. \nHave a good one! https://t.co/MVvDHcAUw2',2
2019-05-18 03:56:23,@RedDogT3 @HereForTheRatio How to cashtag $SPX?',0
2019-05-18 03:53:58,St. Pius Baccalaureate.  Blessed to have Mom and Dad with us! #watchingmyfavoriteno14\n#vamosmisan\n#spx_soccer\xe2\x80\xa6 https://t.co/dMMIdU11MD',0
2019-05-18 03:52:21,$EWA $EPP #commodities #forex $SPX $NIKK $FXI Deciding Down Under @faItsStillMe https://t.co/qtCcHd9gsX',0
2019-05-18 03:46:29,"Did Mr. Miller tell St-Sn Sandoval to take a hike? $DXY $TSLA $XLY $TM $HMC $F $GM $SPX  \nRelated stories:\n""Study:\xe2\x80\xa6 https://t.co/rSJAlNO57l'",0
2019-05-18 03:30:17,Oct 10 2018- #SPX #QQQ close below the 50 day MA\xe2\x80\x94- #bitcoin drops shortly after. Keep your eyes open this weekend\xe2\x80\xa6 https://t.co/F8miLmHL0p',0
2019-05-18 03:25:58,"May 17 week, #commodities ags %-chg, soybeans #ZS_F +1.5%, corn #ZC_F +8.9%, wheat #ZW_F +9.4%, oats #ZO_F +2.7%, b\xe2\x80\xa6 https://t.co/srCnQqliSW'",1
2019-05-18 03:23:40,"$GSHD Goosehead Insurance, Inc. #Monster #Volume #Stock $SPY $SPX $QQQ 40.00 VolvsAvg: 2.12 Liq: $14M https://t.co/ATWuZqKTO2'",0
2019-05-18 03:23:33,He\xe2\x80\x99s got pitching and personality! Fantastic job by Mason today on the mound and a stellar hitting performance by S\xe2\x80\xa6 https://t.co/Lr6tCsJ0va',0
2019-05-18 03:23:19,"$CYRX CryoPort, Inc. - Common S #Monster #Volume #Stock $SPY $SPX $QQQ 17.60 VolvsAvg: 3.29 Liq: $15M https://t.co/iC1C6gyKJa'",0
2019-05-18 03:23:13,Correlation is not causation; but be weary of history #spy #spx #bitcoin #btc #crypto #forex #trading #vix\xe2\x80\xa6 https://t.co/RrQg0jMGx0',0
2019-05-18 03:20:56,"May 17 week, #commodities heavies %-chg, #bloomberg index +1.3%, gold #GC_F -0.9%, crude WTI #CL_F +1.7%, petrol\xe2\x80\xa6 https://t.co/gI6AP65dqw'",0
2019-05-18 03:15:04,"May 17 week, #forex %-chg, Dollar $DXY +0.7%, euro #EURUSD -0.6%, yen #USDJPY +0.1%, loonie #USDCAD +0.3%, swissy\xe2\x80\xa6 https://t.co/3ZmM4Y3Kk4'",0
2019-05-18 03:08:01,@anilvohra69 According to https://t.co/StnpGFVp3G\n\nMonday May 13 2019 close: $2811.87\nTuesday May 14 2019 open: $28\xe2\x80\xa6 https://t.co/mVjxZyDfcy',0
2019-05-18 02:59:10,"FB\n\nDespite mkt weakness, FB is strong. BUT market keeps pulling it down.\n\nMany negative catalysts it has to contin\xe2\x80\xa6 https://t.co/Otd6NoyPyG'",0
2019-05-18 02:53:42,Going LIVE with the homies on some #Fortnite again! Squad Up! https://t.co/M79LvUiLJa #SPX #SPXG\xe2\x80\xa6 https://t.co/2OZCskdUQS',1
2019-05-18 02:49:19,"Closing thoughts on this Friday, May 10th.. (outside spx not closing above 2872-2877, which is bearish going into n\xe2\x80\xa6 https://t.co/ypENxEu68f'",0
2019-05-18 02:47:45,wat if...? one hour chart\n#ES_F $SPY $SPX https://t.co/3W4CLxcsUu',0
2019-05-18 02:47:33,[$204.98] Amazon Canada https://t.co/ujLjT4eIOa Sun Joe SPX 3500 Electric Pressure Washer $204.98 2300 PSI https://t.co/0ljdL5UHlm',0
2019-05-18 02:45:00,Elliott Wave Theory: Is Elliott\xe2\x80\x99s Theory enough to forecast and trade? https://t.co/9TUFecIPwI #Elliottwave $SPX https://t.co/FFoclOHLwf',0
2019-05-18 02:45:00,Elliott Wave Theory: Is Elliott\xe2\x80\x99s Theory enough to forecast and trade? https://t.co/u5HvGHFjKn #Elliottwave $SPX https://t.co/wiaWdQijrQ',0
2019-05-18 02:43:35,"@Barton_options In 10 days, $SPX has lost 2.8%. It has lost 6.6% overnight but cash hours, it\xe2\x80\x99s gained 3.8%. China\xe2\x80\xa6 https://t.co/JrqzqtzMIB'",0
2019-05-18 02:30:34,$SPX Max Pain=2810.00. Maturity=06/21/2019. #maxpain #options https://t.co/WD1oHDBR8h https://t.co/eNoDkZUNUi',0
